"FDR","pow"
0,0.0836120401337793
0,0.0903010033444816
0,0.0903010033444816
0.0344827586206897,0.0936454849498328
0.179487179487179,0.107023411371237
0.25,0.110367892976589
0.283018867924528,0.127090301003344
0.316666666666667,0.137123745819398
0.402777777777778,0.1438127090301
0.419753086419753,0.157190635451505
0.419354838709677,0.180602006688963
0.468468468468468,0.197324414715719
0.58974358974359,0.267558528428094
0.649056603773585,0.311036789297659
0.66996699669967,0.334448160535117
0.689349112426035,0.351170568561873
0.705289672544081,0.391304347826087
0.754068716094033,0.454849498327759
0.790040376850606,0.521739130434783
0.820486815415821,0.591973244147157
0.852459016393443,0.692307692307692
0.861256544502618,0.709030100334448
