"alpha","FDR","power"
0.02,0.0142857142857143,0.199421965317919
0.05,0.031055900621118,0.450867052023121
0.07,0.0289017341040462,0.485549132947977
0.1,0.0447761194029851,0.554913294797688
0.15,0.0698689956331878,0.615606936416185
0.2,0.110266159695817,0.676300578034682
0.25,0.147766323024055,0.716763005780347
0.3,0.179153094462541,0.728323699421965
0.35,0.211656441717791,0.742774566473988
0.4,0.286486486486487,0.763005780346821
0.45,0.349397590361446,0.780346820809249
0.5,0.407407407407407,0.786127167630058
0.55,0.451612903225806,0.786127167630058
0.6,0.518453427065026,0.791907514450867
0.65,0.58955223880597,0.794797687861272
0.7,0.641927083333333,0.794797687861272
0.75,0.718237704918033,0.794797687861272
0.8,0.754010695187166,0.797687861271676
0.85,0.797810218978102,0.800578034682081
0.9,0.808171745152355,0.800578034682081
0.95,0.808171745152355,0.800578034682081
1,0.808171745152355,0.800578034682081
