"alpha","FDR","power"
0.02,0,0
0.05,0,0
0.07,0,0
0.1,0,0.0521739130434783
0.15,0,0.0739130434782609
0.2,0.05,0.0826086956521739
0.25,0.0689655172413793,0.117391304347826
0.3,0.0975609756097561,0.160869565217391
0.35,0.142857142857143,0.182608695652174
0.4,0.280487804878049,0.256521739130435
0.45,0.284090909090909,0.273913043478261
0.5,0.336448598130841,0.308695652173913
0.55,0.370689655172414,0.317391304347826
0.6,0.367521367521368,0.321739130434783
0.65,0.381679389312977,0.352173913043478
0.7,0.398550724637681,0.360869565217391
0.75,0.421052631578947,0.382608695652174
0.8,0.607773851590106,0.482608695652174
0.85,0.736738703339882,0.582608695652174
0.9,0.862351868732908,0.656521739130435
0.95,0.891583452211127,0.660869565217391
1,0.891583452211127,0.660869565217391
