"alpha","FDR","power"
0.02,0.0181818181818182,0.165644171779141
0.05,0.0485436893203883,0.300613496932515
0.07,0.0480769230769231,0.303680981595092
0.1,0.055045871559633,0.315950920245399
0.15,0.0517241379310345,0.337423312883436
0.2,0.0555555555555556,0.365030674846626
0.25,0.108843537414966,0.401840490797546
0.3,0.171270718232044,0.460122699386503
0.35,0.235807860262009,0.53680981595092
0.4,0.23728813559322,0.552147239263804
0.45,0.304832713754647,0.573619631901841
0.5,0.327464788732394,0.585889570552147
0.55,0.416666666666667,0.622699386503067
0.6,0.477611940298507,0.644171779141104
0.65,0.521541950113379,0.647239263803681
0.7,0.569444444444444,0.665644171779141
0.75,0.649842271293375,0.680981595092024
0.8,0.713920817369093,0.687116564417178
0.85,0.823438704703161,0.702453987730061
0.9,0.843150684931507,0.702453987730061
0.95,0.843150684931507,0.702453987730061
1,0.843150684931507,0.702453987730061
