"FDR","pow"
0,0.0804195804195804
0.103448275862069,0.0909090909090909
0.1,0.0944055944055944
0.1,0.0944055944055944
0.125,0.0979020979020979
0.147058823529412,0.101398601398601
0.166666666666667,0.104895104895105
0.2,0.111888111888112
0.269230769230769,0.132867132867133
0.359375,0.143356643356643
0.453488372093023,0.164335664335664
0.482758620689655,0.20979020979021
0.515151515151515,0.223776223776224
0.544827586206897,0.230769230769231
0.56875,0.241258741258741
0.605714285714286,0.241258741258741
0.730407523510972,0.300699300699301
0.7859375,0.479020979020979
0.838883888388839,0.625874125874126
0.861688311688312,0.744755244755245
0.865445356917246,0.744755244755245
0.865445356917246,0.744755244755245
