"FDR","pow"
0,0.0749354005167959
0.0789473684210526,0.0904392764857881
0.1,0.0930232558139535
0.106382978723404,0.108527131782946
0.15,0.131782945736434
0.176470588235294,0.144702842377261
0.22093023255814,0.17312661498708
0.27,0.188630490956072
0.344,0.211886304909561
0.345588235294118,0.229974160206718
0.388535031847134,0.248062015503876
0.443243243243243,0.266149870801034
0.471428571428571,0.286821705426357
0.482142857142857,0.299741602067183
0.54746835443038,0.369509043927649
0.595419847328244,0.410852713178295
0.661048689138577,0.467700258397933
0.739320920043812,0.614987080103359
0.778313253012048,0.713178294573643
0.80699481865285,0.770025839793282
0.81198738170347,0.770025839793282
0.81198738170347,0.770025839793282
