"alpha","FDR","power"
0.02,0,0
0.05,0,0.175675675675676
0.07,0,0.175675675675676
0.1,0,0.189189189189189
0.15,0,0.202702702702703
0.2,0.0535714285714286,0.238738738738739
0.25,0.0757575757575758,0.274774774774775
0.3,0.1,0.283783783783784
0.35,0.192771084337349,0.301801801801802
0.4,0.303921568627451,0.31981981981982
0.45,0.310679611650485,0.31981981981982
0.5,0.342592592592593,0.31981981981982
0.55,0.465753424657534,0.351351351351351
0.6,0.509090909090909,0.364864864864865
0.65,0.581967213114754,0.459459459459459
0.7,0.651785714285714,0.527027027027027
0.75,0.700575815738964,0.702702702702703
0.8,0.716577540106952,0.716216216216216
0.85,0.79182156133829,0.756756756756757
0.9,0.847826086956522,0.756756756756757
0.95,0.878787878787879,0.756756756756757
1,0.878787878787879,0.756756756756757
