"FDR","pow"
0,0.130653266331658
0.0508474576271186,0.14070351758794
0.0634920634920635,0.148241206030151
0.0597014925373134,0.158291457286432
0.115384615384615,0.173366834170854
0.131868131868132,0.198492462311558
0.164948453608247,0.203517587939698
0.18348623853211,0.223618090452261
0.233870967741935,0.238693467336683
0.272727272727273,0.261306532663317
0.366666666666667,0.28643216080402
0.447826086956522,0.319095477386935
0.519354838709677,0.374371859296482
0.576601671309192,0.381909547738693
0.618101545253863,0.434673366834171
0.65377532228361,0.472361809045226
0.683168316831683,0.482412060301508
0.720663265306122,0.550251256281407
0.745745745745746,0.638190954773869
0.787106446776612,0.71356783919598
0.805056553559548,0.736180904522613
0.809954751131222,0.738693467336683
