"FDR","pow"
0.0192307692307692,0.163987138263666
0.0793650793650794,0.186495176848875
0.0895522388059701,0.196141479099678
0.132530120481928,0.231511254019293
0.189473684210526,0.247588424437299
0.265486725663717,0.266881028938907
0.305343511450382,0.292604501607717
0.353741496598639,0.305466237942122
0.406976744186047,0.327974276527331
0.444444444444444,0.369774919614148
0.475336322869955,0.37620578778135
0.521235521235521,0.398713826366559
0.560655737704918,0.430868167202572
0.591036414565826,0.469453376205788
0.643171806167401,0.520900321543408
0.691202872531418,0.553054662379421
0.733802816901408,0.607717041800643
0.747239263803681,0.662379421221865
0.800157356412274,0.816720257234727
0.829025844930418,0.829581993569132
0.837121212121212,0.829581993569132
0.837121212121212,0.829581993569132
