"FDR","pow"
0,0.213953488372093
0.0204081632653061,0.223255813953488
0.0196078431372549,0.232558139534884
0.037037037037037,0.241860465116279
0.0508474576271186,0.26046511627907
0.109375,0.265116279069767
0.150684931506849,0.288372093023256
0.189873417721519,0.297674418604651
0.297029702970297,0.330232558139535
0.350877192982456,0.344186046511628
0.375,0.372093023255814
0.431372549019608,0.404651162790698
0.491978609625668,0.441860465116279
0.556053811659193,0.46046511627907
0.644518272425249,0.497674418604651
0.678977272727273,0.525581395348837
0.720823798627002,0.567441860465116
0.752747252747253,0.627906976744186
0.788937409024745,0.674418604651163
0.821948488241881,0.73953488372093
0.862654320987654,0.827906976744186
0.881201044386423,0.846511627906977
