"alpha","FDR","power"
0.02,0.0121212121212121,0.471098265895954
0.05,0.0234741784037559,0.601156069364162
0.07,0.0216450216450216,0.653179190751445
0.1,0.0436507936507936,0.696531791907514
0.15,0.108974358974359,0.803468208092486
0.2,0.144144144144144,0.823699421965318
0.25,0.177650429799427,0.829479768786127
0.3,0.226315789473684,0.84971098265896
0.35,0.275609756097561,0.858381502890173
0.4,0.317241379310345,0.858381502890173
0.45,0.409090909090909,0.864161849710983
0.5,0.454379562043796,0.864161849710983
0.55,0.48448275862069,0.864161849710983
0.6,0.567293777134588,0.864161849710983
0.65,0.608638743455497,0.864161849710983
0.7,0.685263157894737,0.864161849710983
0.75,0.726027397260274,0.867052023121387
0.8,0.763178599527931,0.869942196531792
0.85,0.794959128065395,0.869942196531792
0.9,0.794959128065395,0.869942196531792
0.95,0.794959128065395,0.869942196531792
1,0.794959128065395,0.869942196531792
