"alpha","FDR","power"
0.02,0,0.163727959697733
0.05,0.0260869565217391,0.282115869017632
0.07,0.038961038961039,0.3727959697733
0.1,0.0457142857142857,0.420654911838791
0.15,0.0841121495327103,0.493702770780856
0.2,0.109170305676856,0.513853904282116
0.25,0.18936877076412,0.614609571788413
0.3,0.232758620689655,0.672544080604534
0.35,0.260162601626016,0.687657430730479
0.4,0.348888888888889,0.738035264483627
0.45,0.402,0.753148614609572
0.5,0.478260869565217,0.785894206549118
0.55,0.541055718475073,0.788413098236776
0.6,0.609605911330049,0.798488664987406
0.65,0.693994280266921,0.808564231738035
0.7,0.729460580912863,0.821158690176322
0.75,0.786831812255541,0.82367758186398
0.8,0.788623141564318,0.82367758186398
0.85,0.788623141564318,0.82367758186398
0.9,0.788623141564318,0.82367758186398
0.95,0.788623141564318,0.82367758186398
1,0.788623141564318,0.82367758186398
