"FDR","pow"
0,0.143478260869565
0.024390243902439,0.173913043478261
0.0454545454545455,0.182608695652174
0.0652173913043478,0.18695652173913
0.157894736842105,0.208695652173913
0.161290322580645,0.226086956521739
0.191780821917808,0.256521739130435
0.265060240963855,0.265217391304348
0.307692307692308,0.273913043478261
0.357142857142857,0.273913043478261
0.385321100917431,0.291304347826087
0.420168067226891,0.3
0.520547945205479,0.304347826086957
0.537974683544304,0.317391304347826
0.629166666666667,0.38695652173913
0.682539682539683,0.434782608695652
0.721393034825871,0.48695652173913
0.742919389978213,0.51304347826087
0.793103448275862,0.573913043478261
0.85131459655485,0.71304347826087
0.885350318471338,0.782608695652174
0.885350318471338,0.782608695652174
