"alpha","FDR","power"
0.02,0,0.28643216080402
0.05,0.072289156626506,0.386934673366834
0.07,0.0752688172043011,0.4321608040201
0.1,0.0865384615384615,0.477386934673367
0.15,0.0917431192660551,0.49748743718593
0.2,0.178571428571429,0.577889447236181
0.25,0.202702702702703,0.592964824120603
0.3,0.236024844720497,0.618090452261307
0.35,0.263157894736842,0.633165829145729
0.4,0.384976525821596,0.658291457286432
0.45,0.408888888888889,0.668341708542714
0.5,0.427966101694915,0.678391959798995
0.55,0.475095785440613,0.688442211055276
0.6,0.513986013986014,0.698492462311558
0.65,0.57396449704142,0.723618090452261
0.7,0.618181818181818,0.738693467336683
0.75,0.693877551020408,0.753768844221106
0.8,0.781115879828326,0.768844221105528
0.85,0.849472674976031,0.78894472361809
0.9,0.887624466571835,0.793969849246231
0.95,0.889122807017544,0.793969849246231
1,0.889122807017544,0.793969849246231
