"FDR","pow"
0.0285714285714286,0.191011235955056
0.075,0.207865168539326
0.0731707317073171,0.213483146067416
0.0714285714285714,0.219101123595506
0.102040816326531,0.247191011235955
0.145454545454545,0.264044943820225
0.2,0.269662921348315
0.21875,0.280898876404494
0.310810810810811,0.286516853932584
0.346153846153846,0.286516853932584
0.3625,0.286516853932584
0.436170212765957,0.297752808988764
0.466019417475728,0.308988764044944
0.508928571428571,0.308988764044944
0.504273504273504,0.325842696629214
0.5390625,0.331460674157303
0.614942528735632,0.376404494382022
0.666666666666667,0.415730337078652
0.732758620689655,0.52247191011236
0.836581709145427,0.612359550561798
0.862457722660654,0.685393258426966
0.903502974223397,0.820224719101124
