"alpha","FDR","power"
0.02,0.012987012987013,0.370731707317073
0.05,0.0490196078431373,0.473170731707317
0.07,0.0636363636363636,0.502439024390244
0.1,0.131386861313869,0.580487804878049
0.15,0.143790849673203,0.639024390243902
0.2,0.178571428571429,0.673170731707317
0.25,0.227027027027027,0.697560975609756
0.3,0.275862068965517,0.717073170731707
0.35,0.325991189427313,0.746341463414634
0.4,0.41726618705036,0.790243902439024
0.45,0.470588235294118,0.790243902439024
0.5,0.554945054945055,0.790243902439024
0.55,0.585858585858586,0.8
0.6,0.612676056338028,0.804878048780488
0.65,0.675834970530452,0.804878048780488
0.7,0.718381112984823,0.814634146341463
0.75,0.808266360505166,0.814634146341463
0.8,0.835629921259842,0.814634146341463
0.85,0.886084583901774,0.814634146341463
0.9,0.886084583901774,0.814634146341463
0.95,0.886084583901774,0.814634146341463
1,0.886084583901774,0.814634146341463
