"FDR","pow"
0,0.270422535211268
0.0353982300884956,0.307042253521127
0.0555555555555556,0.335211267605634
0.100671140939597,0.377464788732394
0.158469945355191,0.433802816901408
0.198979591836735,0.442253521126761
0.232876712328767,0.473239436619718
0.285123966942149,0.487323943661972
0.318352059925094,0.512676056338028
0.374172185430464,0.532394366197183
0.440771349862259,0.571830985915493
0.459948320413437,0.588732394366197
0.514739229024943,0.602816901408451
0.561264822134387,0.625352112676056
0.604770017035775,0.653521126760563
0.674113009198423,0.698591549295775
0.708565072302558,0.738028169014085
0.758164165931156,0.771830985915493
0.793151642208246,0.833802816901408
0.81021897810219,0.87887323943662
0.81021897810219,0.87887323943662
0.81021897810219,0.87887323943662
