"alpha","FDR","power"
0.02,0.0165289256198347,0.336158192090395
0.05,0.0340136054421769,0.401129943502825
0.07,0.0426829268292683,0.443502824858757
0.1,0.0520833333333333,0.514124293785311
0.15,0.0613207547169811,0.562146892655367
0.2,0.115079365079365,0.629943502824859
0.25,0.15,0.672316384180791
0.3,0.208333333333333,0.69774011299435
0.35,0.24188790560472,0.725988700564972
0.4,0.259776536312849,0.748587570621469
0.45,0.286472148541114,0.759887005649718
0.5,0.327628361858191,0.77683615819209
0.55,0.386160714285714,0.77683615819209
0.6,0.479323308270677,0.782485875706215
0.65,0.514886164623468,0.782485875706215
0.7,0.568535825545171,0.782485875706215
0.75,0.637434554973822,0.782485875706215
0.8,0.754867256637168,0.782485875706215
0.85,0.81156462585034,0.782485875706215
0.9,0.81156462585034,0.782485875706215
0.95,0.81156462585034,0.782485875706215
1,0.81156462585034,0.782485875706215
