"FDR","pow"
0.0363636363636364,0.16358024691358
0.119402985074627,0.182098765432099
0.117647058823529,0.185185185185185
0.114285714285714,0.191358024691358
0.206521739130435,0.225308641975309
0.256880733944954,0.25
0.307086614173228,0.271604938271605
0.359477124183007,0.302469135802469
0.398876404494382,0.330246913580247
0.446009389671362,0.364197530864198
0.490421455938697,0.410493827160494
0.549382716049383,0.450617283950617
0.605,0.487654320987654
0.670289855072464,0.561728395061728
0.716353111432706,0.604938271604938
0.77022977022977,0.709876543209877
0.798114689709348,0.79320987654321
0.831990080595164,0.83641975308642
0.837885985748218,0.842592592592593
0.837885985748218,0.842592592592593
0.837885985748218,0.842592592592593
0.837885985748218,0.842592592592593
