"alpha","FDR","power"
0.02,0.0747663551401869,0.339041095890411
0.05,0.0747663551401869,0.339041095890411
0.07,0.1,0.400684931506849
0.1,0.105633802816901,0.434931506849315
0.15,0.130434782608696,0.479452054794521
0.2,0.14367816091954,0.51027397260274
0.25,0.215962441314554,0.571917808219178
0.3,0.229787234042553,0.61986301369863
0.35,0.247967479674797,0.633561643835616
0.4,0.299638989169675,0.664383561643836
0.45,0.338983050847458,0.667808219178082
0.5,0.410919540229885,0.702054794520548
0.55,0.438172043010753,0.715753424657534
0.6,0.477541371158392,0.756849315068493
0.65,0.532494758909853,0.763698630136986
0.7,0.573831775700935,0.780821917808219
0.75,0.660740740740741,0.784246575342466
0.8,0.728028503562945,0.784246575342466
0.85,0.835479256080114,0.787671232876712
0.9,0.841706813489332,0.787671232876712
0.95,0.841706813489332,0.787671232876712
1,0.841706813489332,0.787671232876712
