"FDR","pow"
0,0.0434782608695652
0.111111111111111,0.0695652173913043
0.105263157894737,0.0739130434782609
0.105263157894737,0.0739130434782609
0.130434782608696,0.0869565217391304
0.185185185185185,0.0956521739130435
0.25,0.117391304347826
0.382978723404255,0.126086956521739
0.436363636363636,0.134782608695652
0.419354838709677,0.156521739130435
0.457142857142857,0.165217391304348
0.467532467532468,0.178260869565217
0.468354430379747,0.182608695652174
0.579365079365079,0.230434782608696
0.625806451612903,0.252173913043478
0.692307692307692,0.31304347826087
0.727272727272727,0.339130434782609
0.747572815533981,0.452173913043478
0.786440677966102,0.547826086956522
0.879263301500682,0.769565217391304
0.885152284263959,0.78695652173913
0.885152284263959,0.78695652173913
