"FDR","pow"
0.0740740740740741,0.127551020408163
0.0789473684210526,0.178571428571429
0.0888888888888889,0.209183673469388
0.0851063829787234,0.219387755102041
0.0851063829787234,0.219387755102041
0.156862745098039,0.219387755102041
0.222222222222222,0.25
0.28169014084507,0.260204081632653
0.302631578947368,0.270408163265306
0.345238095238095,0.280612244897959
0.373626373626374,0.290816326530612
0.397959183673469,0.301020408163265
0.575129533678757,0.418367346938776
0.620689655172414,0.448979591836735
0.727520435967302,0.510204081632653
0.752314814814815,0.545918367346939
0.77882797731569,0.596938775510204
0.83270911360799,0.683673469387755
0.874188311688312,0.790816326530612
0.895219384413883,0.816326530612245
0.898101265822785,0.821428571428571
0.898101265822785,0.821428571428571
