"alpha","FDR","power"
0.02,0.013986013986014,0.400568181818182
0.05,0.027027027027027,0.511363636363636
0.07,0.0469483568075117,0.576704545454545
0.1,0.0504201680672269,0.642045454545455
0.15,0.0798479087452472,0.6875
0.2,0.108303249097473,0.701704545454545
0.25,0.141891891891892,0.721590909090909
0.3,0.182965299684543,0.735795454545455
0.35,0.231428571428571,0.764204545454545
0.4,0.278215223097113,0.78125
0.45,0.310945273631841,0.786931818181818
0.5,0.358108108108108,0.809659090909091
0.55,0.394572025052192,0.823863636363636
0.6,0.454205607476636,0.829545454545455
0.65,0.555555555555556,0.829545454545455
0.7,0.633165829145729,0.829545454545455
0.75,0.691983122362869,0.829545454545455
0.8,0.764705882352941,0.829545454545455
0.85,0.804551539491299,0.829545454545455
0.9,0.804551539491299,0.829545454545455
0.95,0.804551539491299,0.829545454545455
1,0.804551539491299,0.829545454545455
