"alpha","FDR","power"
0.02,0.0353982300884956,0.506976744186047
0.05,0.0333333333333333,0.53953488372093
0.07,0.0333333333333333,0.53953488372093
0.1,0.032258064516129,0.558139534883721
0.15,0.0909090909090909,0.651162790697674
0.2,0.0858895705521472,0.693023255813954
0.25,0.0982658959537572,0.725581395348837
0.3,0.141304347826087,0.734883720930233
0.35,0.151832460732984,0.753488372093023
0.4,0.177664974619289,0.753488372093023
0.45,0.240740740740741,0.762790697674419
0.5,0.300847457627119,0.767441860465116
0.55,0.451298701298701,0.786046511627907
0.6,0.540760869565217,0.786046511627907
0.65,0.559278350515464,0.795348837209302
0.7,0.596698113207547,0.795348837209302
0.75,0.654545454545455,0.795348837209302
0.8,0.692446043165468,0.795348837209302
0.85,0.718446601941748,0.809302325581395
0.9,0.772727272727273,0.813953488372093
0.95,0.824875621890547,0.818604651162791
1,0.871532846715328,0.818604651162791
