"alpha","FDR","power"
0.02,0,0.297752808988764
0.05,0,0.303370786516854
0.07,0,0.348314606741573
0.1,0.0256410256410256,0.426966292134831
0.15,0.0714285714285714,0.51123595505618
0.2,0.158333333333333,0.567415730337079
0.25,0.208053691275168,0.662921348314607
0.3,0.232258064516129,0.668539325842697
0.35,0.278409090909091,0.713483146067416
0.4,0.305699481865285,0.752808988764045
0.45,0.412765957446808,0.775280898876405
0.5,0.463035019455253,0.775280898876405
0.55,0.477443609022556,0.780898876404494
0.6,0.51056338028169,0.780898876404494
0.65,0.536184210526316,0.792134831460674
0.7,0.582352941176471,0.797752808988764
0.75,0.614130434782609,0.797752808988764
0.8,0.633074935400517,0.797752808988764
0.85,0.722113502935421,0.797752808988764
0.9,0.811345646437995,0.803370786516854
0.95,0.854674796747967,0.803370786516854
1,0.895391367959034,0.803370786516854
