"FDR","pow"
0,0.120401337792642
0,0.140468227424749
0.0217391304347826,0.150501672240803
0.125,0.163879598662207
0.174603174603175,0.173913043478261
0.205479452054795,0.193979933110368
0.25,0.210702341137124
0.323529411764706,0.230769230769231
0.336206896551724,0.25752508361204
0.376811594202899,0.287625418060201
0.482412060301508,0.344481605351171
0.538775510204082,0.377926421404682
0.592948717948718,0.424749163879599
0.60806916426513,0.454849498327759
0.626344086021505,0.464882943143813
0.661176470588235,0.481605351170569
0.705440900562852,0.525083612040134
0.746705710102489,0.578595317725752
0.791125541125541,0.645484949832776
0.818181818181818,0.749163879598662
0.847347994825356,0.789297658862876
0.847938144329897,0.789297658862876
