"FDR","pow"
0.0384615384615385,0.125944584382872
0.0757575757575758,0.153652392947103
0.072463768115942,0.161209068010076
0.133333333333333,0.163727959697733
0.154761904761905,0.178841309823678
0.212121212121212,0.19647355163728
0.271186440677966,0.216624685138539
0.283582089552239,0.241813602015113
0.308724832214765,0.259445843828715
0.309677419354839,0.269521410579345
0.427884615384615,0.299748110831234
0.493827160493827,0.309823677581864
0.577777777777778,0.382871536523929
0.637236084452975,0.476070528967254
0.68575624082232,0.53904282115869
0.726495726495726,0.644836272040302
0.787234042553192,0.856423173803526
0.797878609310548,0.863979848866499
0.799766491535318,0.863979848866499
0.799883313885648,0.863979848866499
0.799883313885648,0.863979848866499
0.799883313885648,0.863979848866499
